ticket_id,created_at,channel,product,region,customer_tier,issue_category,ticket_text,response_time_hours,num_previous_tickets,sentiment_score,contains_urgent_words,priority_label
TKT-03804,2024-11-20 02:00:00,call,ProductD,North,Platinum,billing,Slow performance on ProductD — response time is unacceptable.,6.33,5,-0.592,0,Critical
TKT-03805,2024-10-01 20:00:00,call,ProductA,East,Platinum,shipping,My ProductA stopped working after the latest update.,1.96,2,0.285,0,Medium
TKT-03806,2024-09-14 19:00:00,email,ProductD,Central,Platinum,shipping,I need to cancel my ProductD subscription and get a refund.,5.49,1,0.5,0,Medium
TKT-03807,2024-09-07 07:00:00,web,ProductB,North,Silver,shipping,My ProductB is not working and I need help immediately.,15.73,4,0.354,1,High
TKT-03808,2024-05-13 23:00:00,chat,ProductB,West,Silver,shipping,Need help setting up ProductB for the first time.,11.5,5,-0.266,0,Low
TKT-03809,2024-02-21 20:00:00,chat,ProductD,South,Silver,general,The shipment for my ProductD has not arrived yet.,1.34,5,-0.248,0,Low
TKT-03810,2024-09-04 00:00:00,email,ProductC,West,Silver,account,My ProductC is not working and I need help immediately.,2.35,7,0.259,1,Medium
TKT-03811,2024-03-18 20:00:00,chat,ProductC,West,Platinum,general,I have a billing issue with my recent ProductC order.,1.47,6,-0.176,0,Medium
TKT-03812,2024-01-26 08:00:00,email,ProductC,North,Platinum,general,General inquiry about ProductC pricing and features.,4.13,1,-0.277,0,Medium
TKT-03813,2024-01-07 02:00:00,call,ProductA,South,Bronze,billing,I am getting an error code on ProductA — this is critical for my business.,2.58,2,0.868,1,High
TKT-03814,2024-05-22 15:00:00,call,ProductA,East,Bronze,technical,I have an emergency: ProductA integration is failure for all users.,5.04,3,0.713,1,High
TKT-03815,2024-05-30 15:00:00,call,ProductC,Central,Platinum,shipping,"Please escalate this asap, ProductC is down for our entire team.",17.0,1,-0.27,1,Critical
TKT-03816,2024-03-01 22:00:00,chat,ProductC,East,Gold,account,The ProductC dashboard is completely blank — outage?,0.47,1,-0.209,1,High
TKT-03817,2024-03-03 07:00:00,call,ProductB,West,Bronze,shipping,Slow performance on ProductB — response time is unacceptable.,5.27,4,0.203,0,Low
TKT-03818,2024-06-12 21:00:00,call,ProductC,West,Platinum,technical,I have been waiting for a refund on ProductC for over 3 weeks.,0.4,0,-0.893,0,Critical
TKT-03819,2024-10-05 07:00:00,email,ProductB,West,Bronze,technical,There is a technical error when I try to use ProductB.,15.31,6,0.042,1,High
TKT-03820,2024-08-15 09:00:00,chat,ProductD,East,Gold,technical,My ProductD stopped working after the latest update.,6.97,3,0.604,0,Medium
TKT-03821,2024-01-02 18:00:00,call,ProductC,South,Silver,general,I have been waiting for a refund on ProductC for over 3 weeks.,5.7,3,-0.709,0,Medium
TKT-03822,2024-09-24 00:00:00,chat,ProductA,North,Bronze,general,I have an emergency: ProductA integration is failure for all users.,0.42,4,0.181,1,Medium
TKT-03823,2024-02-28 17:00:00,call,ProductA,North,Bronze,shipping,General inquiry about ProductA pricing and features.,17.16,4,-0.67,0,Medium
TKT-03824,2024-03-19 04:00:00,chat,ProductA,South,Gold,shipping,The ProductA dashboard is completely blank — outage?,4.28,3,0.3,1,High
TKT-03825,2024-08-06 15:00:00,email,ProductD,South,Silver,general,My subscription for ProductD is showing incorrect charges.,4.22,2,0.212,0,Low
TKT-03826,2024-02-09 17:00:00,chat,ProductD,North,Silver,returns,The shipment for my ProductD has not arrived yet.,2.18,4,-0.752,0,Medium
TKT-03827,2024-06-09 06:00:00,email,ProductA,Central,Bronze,account,I need to cancel my ProductA subscription and get a refund.,11.57,1,0.189,0,Low
TKT-03828,2024-12-28 23:00:00,email,ProductA,North,Platinum,account,I have been waiting for a refund on ProductA for over 3 weeks.,25.07,4,-0.672,0,High
TKT-03829,2024-02-14 00:00:00,chat,ProductA,East,Silver,account,The ProductA application crashed and I lost all my data.,17.06,0,-0.138,1,Medium
TKT-03830,2024-02-03 16:00:00,email,ProductC,Central,Silver,account,My subscription for ProductC is showing incorrect charges.,8.73,2,-0.461,0,Medium
TKT-03831,2024-03-01 10:00:00,call,ProductC,West,Silver,general,I am getting an error code on ProductC — this is critical for my business.,2.13,4,-0.436,1,High
TKT-03832,2024-12-15 10:00:00,chat,ProductB,Central,Platinum,returns,My ProductB is not working and I need help immediately.,7.64,2,0.273,1,Critical
TKT-03833,2024-08-26 02:00:00,call,ProductA,Central,Silver,technical,The shipment for my ProductA has not arrived yet.,5.47,0,-0.235,0,Medium
TKT-03834,2024-08-25 05:00:00,web,ProductC,West,Platinum,general,My ProductC is not working and I need help immediately.,10.64,1,-0.223,1,High
TKT-03835,2024-05-24 18:00:00,email,ProductB,East,Bronze,billing,I have an emergency: ProductB integration is failure for all users.,5.57,4,0.166,1,High
TKT-03836,2024-11-01 17:00:00,call,ProductB,West,Bronze,account,"Please escalate this asap, ProductB is down for our entire team.",2.17,3,-0.109,1,Medium
TKT-03837,2024-10-15 05:00:00,email,ProductC,East,Silver,billing,There is a technical error when I try to use ProductC.,0.6,3,-0.059,1,High
TKT-03838,2024-10-03 20:00:00,web,ProductB,North,Platinum,returns,"I cannot log into my ProductB account, please help urgently.",11.81,1,-0.987,1,Critical
TKT-03839,2024-11-22 19:00:00,email,ProductD,Central,Platinum,returns,The ProductD dashboard is completely blank — outage?,13.18,2,0.241,1,Critical
TKT-03840,2024-10-22 05:00:00,chat,ProductD,West,Silver,general,My subscription for ProductD is showing incorrect charges.,4.15,3,0.465,0,Low
TKT-03841,2024-10-01 02:00:00,call,ProductC,South,Bronze,billing,"Please help me reset my password, I cannot access ProductC.",9.95,1,-0.427,1,Critical
TKT-03842,2024-10-30 00:00:00,call,ProductB,West,Silver,technical,I am getting an error code on ProductB — this is critical for my business.,3.0,3,-0.117,1,High
TKT-03843,2024-08-09 18:00:00,call,ProductA,North,Silver,returns,My ProductA stopped working after the latest update.,38.84,1,-0.144,0,Medium
TKT-03844,2024-06-14 02:00:00,email,ProductB,West,Silver,account,I have been waiting for a refund on ProductB for over 3 weeks.,13.91,2,-0.293,0,Low
TKT-03845,2024-11-21 08:00:00,web,ProductC,East,Bronze,technical,I need to cancel my ProductC subscription and get a refund.,6.01,5,-0.864,0,Medium
TKT-03846,2024-12-04 14:00:00,call,ProductD,East,Platinum,technical,I need to cancel my ProductD subscription and get a refund.,9.51,1,-0.23,0,High
TKT-03847,2024-12-29 07:00:00,chat,ProductD,Central,Gold,billing,Need help setting up ProductD for the first time.,13.76,2,-0.818,0,High
TKT-03848,2024-10-27 22:00:00,email,ProductA,East,Gold,billing,"I cannot log into my ProductA account, please help urgently.",10.12,4,0.516,1,Critical
TKT-03849,2024-05-08 15:00:00,call,ProductA,Central,Platinum,shipping,Slow performance on ProductA — response time is unacceptable.,8.18,5,-0.407,0,High
TKT-03850,2024-03-04 08:00:00,web,ProductA,West,Silver,account,Need help setting up ProductA for the first time.,1.74,2,-0.394,0,Medium
TKT-03851,2024-10-19 13:00:00,email,ProductD,East,Bronze,general,"Duplicate charge on my account for ProductD, please fix immediately.",4.3,3,0.022,1,Medium
TKT-03852,2024-05-05 08:00:00,web,ProductA,North,Bronze,general,My ProductA is not working and I need help immediately.,3.2,6,-0.09,1,Medium
TKT-03853,2024-12-01 09:00:00,chat,ProductC,Central,Gold,account,"Please help me reset my password, I cannot access ProductC.",5.11,1,-0.359,1,Critical
TKT-03854,2024-05-13 22:00:00,chat,ProductC,North,Platinum,billing,There is a technical error when I try to use ProductC.,1.38,2,-0.31,1,Critical
TKT-03855,2024-02-13 13:00:00,chat,ProductA,East,Bronze,billing,My ProductA is not working and I need help immediately.,14.33,2,0.046,1,High
TKT-03856,2024-01-16 16:00:00,web,ProductD,South,Bronze,returns,Slow performance on ProductD — response time is unacceptable.,27.36,4,-0.625,0,Medium
TKT-03857,2024-05-09 01:00:00,chat,ProductD,South,Gold,technical,My subscription for ProductD is showing incorrect charges.,22.55,5,-0.485,0,High
TKT-03858,2024-01-29 13:00:00,email,ProductD,West,Silver,billing,I want to return my ProductD — it arrived broken.,6.32,6,-0.059,1,High
TKT-03859,2024-06-27 15:00:00,chat,ProductA,North,Platinum,general,There is a technical error when I try to use ProductA.,0.85,2,-0.457,1,Critical
TKT-03860,2024-11-04 00:00:00,call,ProductB,South,Platinum,general,The ProductB application crashed and I lost all my data.,11.93,5,0.821,1,High
TKT-03861,2024-12-03 19:00:00,web,ProductC,North,Silver,returns,General inquiry about ProductC pricing and features.,10.95,1,-0.134,0,Low
TKT-03862,2024-10-05 12:00:00,call,ProductA,Central,Gold,shipping,Need help setting up ProductA for the first time.,30.52,4,0.132,0,Medium
TKT-03863,2024-05-22 04:00:00,call,ProductD,Central,Gold,billing,The ProductD dashboard is completely blank — outage?,8.22,1,-0.489,1,Critical
TKT-03864,2024-08-13 11:00:00,web,ProductC,South,Gold,shipping,The ProductC application crashed and I lost all my data.,8.05,5,0.01,1,High
TKT-03865,2024-10-12 22:00:00,call,ProductA,Central,Gold,returns,I have an emergency: ProductA integration is failure for all users.,26.73,5,0.005,1,Critical
TKT-03866,2024-07-21 12:00:00,web,ProductC,Central,Silver,general,"Please escalate this asap, ProductC is down for our entire team.",11.05,2,-0.198,1,Medium
TKT-03867,2024-12-03 14:00:00,call,ProductB,South,Gold,general,I am getting an error code on ProductB — this is critical for my business.,1.83,4,-0.293,1,High
TKT-03868,2024-06-13 01:00:00,web,ProductB,Central,Platinum,returns,General inquiry about ProductB pricing and features.,30.28,4,-0.677,0,Critical
TKT-03869,2024-12-24 01:00:00,call,ProductB,West,Bronze,general,Need help setting up ProductB for the first time.,7.51,5,0.159,0,Low
TKT-03870,2024-10-05 21:00:00,web,ProductD,South,Bronze,account,I want to return my ProductD — it arrived broken.,23.15,3,-1.0,1,High
TKT-03871,2024-08-18 04:00:00,chat,ProductB,West,Gold,shipping,I need to cancel my ProductB subscription and get a refund.,5.62,5,-0.95,0,High
TKT-03872,2024-09-03 13:00:00,web,ProductA,East,Gold,billing,I have a billing issue with my recent ProductA order.,2.11,1,0.216,0,Medium
TKT-03873,2024-04-22 18:00:00,web,ProductA,West,Silver,account,"Please help me reset my password, I cannot access ProductA.",5.68,3,-0.632,1,High
TKT-03874,2024-05-13 21:00:00,chat,ProductA,East,Bronze,returns,I want to return my ProductA — it arrived broken.,4.58,1,-0.13,1,Medium
TKT-03875,2024-08-02 20:00:00,chat,ProductA,West,Platinum,returns,There is a technical error when I try to use ProductA.,5.15,3,-0.381,1,Critical
TKT-03876,2024-01-20 12:00:00,email,ProductC,South,Gold,general,I have an emergency: ProductC integration is failure for all users.,5.39,3,-0.031,1,High
TKT-03877,2024-03-16 01:00:00,web,ProductA,Central,Platinum,technical,Need help setting up ProductA for the first time.,8.01,6,0.389,0,High
TKT-03878,2024-08-22 11:00:00,chat,ProductC,North,Bronze,general,I have been waiting for a refund on ProductC for over 3 weeks.,7.56,1,-0.519,0,Low
TKT-03879,2024-08-22 10:00:00,email,ProductA,East,Silver,account,"Please escalate this asap, ProductA is down for our entire team.",5.31,3,0.645,1,Medium
TKT-03880,2024-06-07 17:00:00,call,ProductB,Central,Bronze,technical,The ProductB application crashed and I lost all my data.,4.82,2,-0.003,1,High
TKT-03881,2024-03-09 15:00:00,web,ProductB,South,Platinum,account,The shipment for my ProductB has not arrived yet.,7.9,2,0.02,0,Medium
TKT-03882,2024-07-06 13:00:00,web,ProductA,Central,Silver,technical,My ProductA is not working and I need help immediately.,15.59,2,-0.406,1,Critical
TKT-03883,2024-04-11 17:00:00,chat,ProductB,West,Platinum,shipping,The ProductB application crashed and I lost all my data.,3.79,4,-0.62,1,Critical
TKT-03884,2024-12-23 10:00:00,web,ProductD,North,Platinum,technical,I have a billing issue with my recent ProductD order.,2.7,4,0.242,0,High
TKT-03885,2024-08-25 22:00:00,chat,ProductC,Central,Platinum,technical,Need help setting up ProductC for the first time.,11.09,4,-0.249,0,High
TKT-03886,2024-02-25 04:00:00,web,ProductC,West,Gold,billing,I have a billing issue with my recent ProductC order.,1.9,2,0.576,0,Medium
TKT-03887,2024-08-22 20:00:00,email,ProductB,West,Gold,billing,I have been waiting for a refund on ProductB for over 3 weeks.,8.94,5,-0.536,0,High
TKT-03888,2024-10-12 06:00:00,chat,ProductC,West,Gold,general,I have a billing issue with my recent ProductC order.,0.41,1,0.28,0,Low
TKT-03889,2024-05-16 09:00:00,email,ProductB,West,Platinum,technical,"Please help me reset my password, I cannot access ProductB.",18.35,1,-0.072,1,Critical
TKT-03890,2024-02-29 07:00:00,call,ProductB,North,Platinum,shipping,There is a technical error when I try to use ProductB.,12.51,4,-0.269,1,Critical
TKT-03891,2024-06-24 16:00:00,call,ProductC,South,Platinum,shipping,I am getting an error code on ProductC — this is critical for my business.,19.53,9,-0.566,1,Critical
TKT-03892,2024-12-24 21:00:00,email,ProductA,Central,Silver,returns,The ProductA application crashed and I lost all my data.,10.89,1,0.238,1,High
TKT-03893,2024-02-10 10:00:00,chat,ProductA,North,Platinum,returns,Slow performance on ProductA — response time is unacceptable.,23.19,2,-0.611,0,High
TKT-03894,2024-06-09 08:00:00,call,ProductD,South,Silver,billing,My ProductD is not working and I need help immediately.,17.1,7,-0.188,1,High
TKT-03895,2024-08-17 02:00:00,call,ProductC,North,Bronze,returns,I have been waiting for a refund on ProductC for over 3 weeks.,15.8,4,-0.031,0,Low
TKT-03896,2024-10-27 20:00:00,chat,ProductA,South,Gold,general,I am getting an error code on ProductA — this is critical for my business.,27.6,5,0.522,1,High
TKT-03897,2024-12-28 12:00:00,chat,ProductB,East,Bronze,technical,My subscription for ProductB is showing incorrect charges.,2.4,2,0.083,0,Low
TKT-03898,2024-04-13 22:00:00,web,ProductA,North,Gold,account,I have been waiting for a refund on ProductA for over 3 weeks.,7.59,1,0.198,0,Low
TKT-03899,2024-09-07 00:00:00,chat,ProductA,West,Silver,shipping,I have been waiting for a refund on ProductA for over 3 weeks.,0.48,2,0.986,0,Low
TKT-03900,2024-06-17 03:00:00,chat,ProductA,South,Silver,account,"I cannot log into my ProductA account, please help urgently.",1.34,1,-0.498,1,High
TKT-03901,2024-09-15 10:00:00,web,ProductC,East,Silver,returns,"Please help me reset my password, I cannot access ProductC.",1.59,1,-0.222,1,High
TKT-03902,2024-07-18 21:00:00,email,ProductD,North,Silver,account,General inquiry about ProductD pricing and features.,16.0,2,0.512,0,Low
TKT-03903,2024-12-21 21:00:00,web,ProductA,South,Gold,general,The shipment for my ProductA has not arrived yet.,9.88,1,-0.308,0,Medium
TKT-03904,2024-06-02 14:00:00,call,ProductB,Central,Gold,technical,Need help setting up ProductB for the first time.,11.21,4,-0.076,0,Medium
TKT-03905,2024-11-26 04:00:00,chat,ProductA,Central,Bronze,general,The ProductA dashboard is completely blank — outage?,0.85,5,0.216,1,Medium
TKT-03906,2024-03-19 07:00:00,email,ProductA,West,Bronze,shipping,There is a technical error when I try to use ProductA.,23.46,5,0.658,1,Medium
TKT-03907,2024-05-25 20:00:00,web,ProductD,North,Silver,returns,"Please help me reset my password, I cannot access ProductD.",4.49,4,-0.442,1,Critical
TKT-03908,2024-02-06 13:00:00,chat,ProductB,Central,Bronze,returns,The shipment for my ProductB has not arrived yet.,35.28,1,-0.479,0,Medium
TKT-03909,2024-06-17 01:00:00,chat,ProductD,South,Silver,account,"I cannot log into my ProductD account, please help urgently.",2.52,6,0.159,1,Medium
TKT-03910,2024-10-24 01:00:00,call,ProductD,South,Bronze,shipping,"Please help me reset my password, I cannot access ProductD.",31.35,1,-0.402,1,Critical
TKT-03911,2024-12-16 18:00:00,web,ProductD,South,Bronze,billing,Slow performance on ProductD — response time is unacceptable.,8.76,3,0.055,0,Low
TKT-03912,2024-02-25 06:00:00,call,ProductD,East,Platinum,billing,Need help setting up ProductD for the first time.,6.7,6,0.029,0,High
TKT-03913,2024-02-04 21:00:00,web,ProductC,East,Silver,billing,General inquiry about ProductC pricing and features.,2.37,0,-0.037,0,Medium
TKT-03914,2024-06-15 14:00:00,chat,ProductA,West,Silver,billing,"Duplicate charge on my account for ProductA, please fix immediately.",1.59,5,0.054,1,High
TKT-03915,2024-04-26 02:00:00,web,ProductD,East,Bronze,technical,I have a billing issue with my recent ProductD order.,9.96,2,-0.281,0,Low
TKT-03916,2024-02-02 10:00:00,call,ProductC,North,Platinum,returns,My subscription for ProductC is showing incorrect charges.,17.01,2,-0.809,0,High
TKT-03917,2024-11-09 12:00:00,chat,ProductC,East,Bronze,account,I am getting an error code on ProductC — this is critical for my business.,10.95,1,-0.295,1,Medium
TKT-03918,2024-06-12 21:00:00,email,ProductC,Central,Gold,general,There is a technical error when I try to use ProductC.,0.11,4,0.488,1,High
TKT-03919,2024-03-31 05:00:00,email,ProductD,South,Bronze,billing,I have an emergency: ProductD integration is failure for all users.,17.96,5,-0.245,1,High
TKT-03920,2024-06-15 08:00:00,email,ProductD,East,Silver,billing,"I cannot log into my ProductD account, please help urgently.",2.26,4,-0.691,1,Critical
TKT-03921,2024-07-30 23:00:00,email,ProductB,North,Gold,returns,I have an emergency: ProductB integration is failure for all users.,5.82,4,-0.405,1,Critical
TKT-03922,2024-04-25 09:00:00,email,ProductB,South,Silver,billing,I have an emergency: ProductB integration is failure for all users.,0.43,1,-0.782,1,Critical
TKT-03923,2024-02-22 10:00:00,email,ProductC,Central,Silver,technical,"Please escalate this asap, ProductC is down for our entire team.",2.76,2,0.284,1,High
TKT-03924,2024-01-07 04:00:00,call,ProductD,South,Bronze,general,I am getting an error code on ProductD — this is critical for my business.,8.13,5,-0.204,1,Medium
TKT-03925,2024-01-09 14:00:00,call,ProductB,South,Bronze,general,My ProductB stopped working after the latest update.,13.7,2,-0.094,0,Low
TKT-03926,2024-05-05 17:00:00,call,ProductD,West,Gold,general,The ProductD dashboard is completely blank — outage?,6.78,5,0.686,1,High
TKT-03927,2024-06-24 10:00:00,web,ProductA,South,Bronze,billing,The shipment for my ProductA has not arrived yet.,10.48,4,0.189,0,Low
TKT-03928,2024-10-23 01:00:00,email,ProductA,West,Bronze,returns,"I cannot log into my ProductA account, please help urgently.",1.96,0,-0.087,1,Medium
TKT-03929,2024-08-06 21:00:00,web,ProductB,North,Gold,account,I have an emergency: ProductB integration is failure for all users.,0.64,3,-0.474,1,Critical
TKT-03930,2024-09-10 11:00:00,call,ProductA,North,Silver,technical,"Duplicate charge on my account for ProductA, please fix immediately.",0.59,3,-0.936,1,Critical
TKT-03931,2024-07-26 11:00:00,email,ProductA,Central,Bronze,account,The ProductA application crashed and I lost all my data.,4.85,1,0.227,1,Medium
TKT-03932,2024-04-06 18:00:00,call,ProductC,Central,Gold,shipping,The ProductC dashboard is completely blank — outage?,6.89,4,-0.167,1,High
TKT-03933,2024-05-07 00:00:00,call,ProductD,North,Gold,shipping,I need to cancel my ProductD subscription and get a refund.,9.04,3,-0.326,0,High
TKT-03934,2024-10-31 13:00:00,email,ProductD,South,Platinum,returns,"Please help me reset my password, I cannot access ProductD.",9.8,1,-0.441,1,Critical
TKT-03935,2024-08-29 22:00:00,call,ProductA,South,Platinum,technical,Slow performance on ProductA — response time is unacceptable.,9.58,3,-0.288,0,High
TKT-03936,2024-05-29 08:00:00,call,ProductD,West,Bronze,technical,"Please help me reset my password, I cannot access ProductD.",1.02,3,-0.285,1,High
TKT-03937,2024-03-08 04:00:00,call,ProductA,South,Gold,shipping,"Please help me reset my password, I cannot access ProductA.",5.72,4,-0.135,1,High
TKT-03938,2024-04-05 10:00:00,web,ProductB,North,Platinum,general,I want to return my ProductB — it arrived broken.,5.79,3,0.182,1,High
TKT-03939,2024-07-21 20:00:00,call,ProductB,North,Gold,general,I have been waiting for a refund on ProductB for over 3 weeks.,14.85,5,0.788,0,Low
TKT-03940,2024-05-29 02:00:00,call,ProductD,West,Platinum,technical,"Please escalate this asap, ProductD is down for our entire team.",3.77,5,-0.173,1,Critical
TKT-03941,2024-10-11 01:00:00,email,ProductA,North,Gold,general,"Please help me reset my password, I cannot access ProductA.",11.53,4,-0.363,1,Critical
TKT-03942,2024-07-20 17:00:00,email,ProductA,East,Gold,technical,I want to return my ProductA — it arrived broken.,15.3,8,-0.246,1,Critical
TKT-03943,2024-05-21 10:00:00,call,ProductB,Central,Bronze,account,I am getting an error code on ProductB — this is critical for my business.,8.19,2,-0.562,1,High
TKT-03944,2024-08-01 19:00:00,email,ProductD,East,Gold,returns,My ProductD stopped working after the latest update.,4.83,2,-0.163,0,Medium
TKT-03945,2024-09-14 15:00:00,call,ProductD,North,Platinum,account,"Please escalate this asap, ProductD is down for our entire team.",6.49,2,-0.928,1,Critical
TKT-03946,2024-11-28 01:00:00,web,ProductB,Central,Bronze,billing,My subscription for ProductB is showing incorrect charges.,11.51,4,-0.22,0,Low
TKT-03947,2024-05-03 15:00:00,chat,ProductB,North,Platinum,general,Need help setting up ProductB for the first time.,18.2,2,-0.584,0,High
TKT-03948,2024-09-18 16:00:00,chat,ProductB,West,Bronze,general,I have a billing issue with my recent ProductB order.,35.63,2,-0.101,0,Low
TKT-03949,2024-02-04 01:00:00,email,ProductC,North,Silver,shipping,The ProductC application crashed and I lost all my data.,11.74,1,0.063,1,High
TKT-03950,2024-11-04 08:00:00,email,ProductD,North,Silver,account,I have an emergency: ProductD integration is failure for all users.,14.39,4,-0.336,1,High
TKT-03951,2024-03-25 16:00:00,chat,ProductB,East,Silver,account,The ProductB dashboard is completely blank — outage?,12.3,1,0.15,1,Medium
TKT-03952,2024-09-30 09:00:00,email,ProductB,West,Bronze,billing,Slow performance on ProductB — response time is unacceptable.,0.8,3,-0.463,0,Medium
TKT-03953,2024-12-21 10:00:00,call,ProductA,Central,Platinum,shipping,I need to cancel my ProductA subscription and get a refund.,20.45,2,0.634,0,Medium
TKT-03954,2024-02-08 19:00:00,call,ProductC,Central,Platinum,shipping,I need to cancel my ProductC subscription and get a refund.,39.39,1,-0.396,0,Critical
TKT-03955,2024-03-16 08:00:00,email,ProductC,West,Silver,technical,"I cannot log into my ProductC account, please help urgently.",0.46,6,-0.638,1,Critical
TKT-03956,2024-03-05 19:00:00,call,ProductC,East,Platinum,shipping,"Duplicate charge on my account for ProductC, please fix immediately.",10.96,2,-0.076,1,Critical
TKT-03957,2024-08-01 22:00:00,email,ProductA,West,Bronze,returns,"Please escalate this asap, ProductA is down for our entire team.",4.58,1,0.573,1,Medium
TKT-03958,2024-04-24 19:00:00,call,ProductD,South,Silver,billing,"I cannot log into my ProductD account, please help urgently.",2.42,8,-0.232,1,High
TKT-03959,2024-03-11 13:00:00,call,ProductD,South,Gold,shipping,I am getting an error code on ProductD — this is critical for my business.,3.0,2,0.003,1,High
TKT-03960,2024-12-12 04:00:00,call,ProductD,South,Gold,account,The ProductD dashboard is completely blank — outage?,8.95,5,0.572,1,High
TKT-03961,2024-02-06 13:00:00,chat,ProductA,Central,Bronze,account,Slow performance on ProductA — response time is unacceptable.,4.36,2,-1.0,0,Low
TKT-03962,2024-01-09 20:00:00,email,ProductD,North,Silver,general,"Please escalate this asap, ProductD is down for our entire team.",10.81,2,-0.4,1,High
TKT-03963,2024-04-27 05:00:00,call,ProductD,East,Bronze,returns,"Please escalate this asap, ProductD is down for our entire team.",0.25,4,-0.098,1,Medium
TKT-03964,2024-06-14 06:00:00,chat,ProductA,West,Platinum,technical,"I cannot log into my ProductA account, please help urgently.",10.72,4,0.01,1,Critical
TKT-03965,2024-01-26 00:00:00,web,ProductA,East,Platinum,account,Slow performance on ProductA — response time is unacceptable.,0.1,2,0.044,0,Medium
TKT-03966,2024-04-21 12:00:00,email,ProductA,South,Gold,general,The ProductA dashboard is completely blank — outage?,0.1,5,0.324,1,High
TKT-03967,2024-08-21 07:00:00,web,ProductC,Central,Gold,shipping,My subscription for ProductC is showing incorrect charges.,1.12,2,0.218,0,Medium
TKT-03968,2024-07-09 02:00:00,email,ProductD,South,Silver,general,The ProductD dashboard is completely blank — outage?,7.33,3,-0.359,1,High
TKT-03969,2024-10-25 23:00:00,web,ProductB,East,Silver,technical,"I cannot log into my ProductB account, please help urgently.",2.45,4,0.038,1,High
TKT-03970,2024-02-15 13:00:00,chat,ProductC,East,Bronze,account,I have an emergency: ProductC integration is failure for all users.,0.59,2,-0.08,1,Medium
TKT-03971,2024-05-08 06:00:00,chat,ProductC,North,Platinum,returns,I want to return my ProductC — it arrived broken.,12.47,1,-0.159,1,Critical
TKT-03972,2024-06-27 06:00:00,call,ProductD,South,Bronze,billing,Slow performance on ProductD — response time is unacceptable.,4.11,2,-0.093,0,Low
TKT-03973,2024-08-05 07:00:00,chat,ProductC,Central,Gold,billing,The ProductC application crashed and I lost all my data.,10.54,2,0.614,1,Critical
TKT-03974,2024-06-14 10:00:00,call,ProductB,South,Bronze,shipping,I have a billing issue with my recent ProductB order.,5.13,2,0.199,0,Low
TKT-03975,2024-02-01 11:00:00,call,ProductA,Central,Platinum,account,General inquiry about ProductA pricing and features.,1.36,5,-0.278,0,Medium
TKT-03976,2024-01-22 22:00:00,call,ProductD,South,Gold,shipping,The ProductD application crashed and I lost all my data.,9.75,1,-0.004,1,High
TKT-03977,2024-03-04 10:00:00,call,ProductB,South,Bronze,returns,General inquiry about ProductB pricing and features.,6.81,6,-0.008,0,Low
TKT-03978,2024-05-27 07:00:00,email,ProductD,North,Platinum,account,"Please escalate this asap, ProductD is down for our entire team.",49.14,0,-0.305,1,Critical
TKT-03979,2024-04-02 21:00:00,call,ProductD,North,Silver,returns,The ProductD dashboard is completely blank — outage?,7.0,4,-0.94,1,Critical
TKT-03980,2024-05-03 01:00:00,chat,ProductA,East,Platinum,general,My ProductA is not working and I need help immediately.,4.84,4,0.119,1,High
TKT-03981,2024-03-05 05:00:00,chat,ProductC,South,Silver,general,The ProductC application crashed and I lost all my data.,35.37,2,-0.046,1,High
TKT-03982,2024-10-23 04:00:00,chat,ProductB,South,Bronze,returns,My subscription for ProductB is showing incorrect charges.,26.16,2,-0.655,0,Medium
TKT-03983,2024-07-30 15:00:00,email,ProductC,Central,Gold,billing,"I cannot log into my ProductC account, please help urgently.",4.79,4,-0.14,1,Critical
TKT-03984,2024-04-16 00:00:00,web,ProductC,Central,Gold,technical,The ProductC application crashed and I lost all my data.,9.88,4,-0.967,1,Critical
TKT-03985,2024-01-05 23:00:00,web,ProductA,South,Silver,general,Need help setting up ProductA for the first time.,3.62,1,-0.423,0,Medium
TKT-03986,2024-12-17 09:00:00,web,ProductC,North,Platinum,returns,"I cannot log into my ProductC account, please help urgently.",18.12,2,-0.727,1,Critical
TKT-03987,2024-07-13 13:00:00,call,ProductD,East,Bronze,shipping,My ProductD is not working and I need help immediately.,6.98,4,-0.054,1,Medium
TKT-03988,2024-02-14 08:00:00,web,ProductA,South,Gold,returns,I need to cancel my ProductA subscription and get a refund.,4.08,6,-0.42,0,High
TKT-03989,2024-07-23 20:00:00,web,ProductB,East,Platinum,billing,There is a technical error when I try to use ProductB.,12.98,4,-0.159,1,Critical
TKT-03990,2024-09-20 04:00:00,email,ProductC,Central,Bronze,general,I want to return my ProductC — it arrived broken.,9.27,2,-0.254,1,Medium
TKT-03991,2024-08-06 03:00:00,chat,ProductA,East,Bronze,billing,My ProductA stopped working after the latest update.,4.12,0,-0.421,0,Medium
TKT-03992,2024-06-14 02:00:00,chat,ProductC,North,Silver,general,I want to return my ProductC — it arrived broken.,23.53,2,-0.451,1,High
TKT-03993,2024-10-16 01:00:00,call,ProductD,West,Platinum,general,Slow performance on ProductD — response time is unacceptable.,21.83,3,-0.047,0,Medium
TKT-03994,2024-09-18 22:00:00,web,ProductB,South,Silver,account,My subscription for ProductB is showing incorrect charges.,2.26,3,-0.374,0,Medium
TKT-03995,2024-01-12 02:00:00,email,ProductA,Central,Gold,billing,"Please escalate this asap, ProductA is down for our entire team.",1.09,5,0.287,1,Critical
